0.52	108.3615241	0.375961756
0.16	122.5154149	0.178538428
0.43	232.5919808	1.062643132
0.18	75.00098004	0.08476035
0.19	153.6058736	0.282891002
0.21	196.880993	0.450545808
0.11	241.3919715	0.465362938
0.21	160.9480744	0.323749736
0.18	70.95524282	0.07739226
0.32	180.345024	0.529072913
1.12	121.5742641	1.454828358
0.24	244.2841913	0.699230288
0.24	228.556791	0.626934559
0.12	64.64137056	0.055334543
0.43	154.4565287	0.54301816
0.23	193.0566411	0.4620477
0.44	110.8564568	0.322977814
0.17	37.60977401	0.026524038
0.59	70.57380371	0.217851852
0.3	184.7527269	0.521803128
0.42	294.6587411	1.528230435
0.49	96.09167387	0.287907198
0.07	72.42962149	0.056833154
0.23	122.9635418	0.220494147
0.15	62.27265362	0.057093422
0.11	221.9902752	0.405615033
0.55	153.6545728	0.713824559
0.53	261.1635305	1.627992868
0.41	131.8922117	0.398953465
0.5	119.3580754	0.420583577
0.09	166.7704403	0.238102506
0.15	191.6267927	0.360716991
0.83	117.6885364	0.824287623
0.27	121.0912476	0.240499334
0.13	128.455518	0.17604554
0.17	67.15978831	0.068644499
0.54	111.3862019	0.411738948
0.82	117.8313056	0.810239345
0.29	100.5925973	0.187399402
0.24	307.1423067	1.017908755
0.14	667.0392262	2.705647237
0.27	169.3224365	0.416774134
0.49	119.3523951	0.410819402
0.63	114.6119735	0.526368316
0.43	144.2338294	0.485335625
0.22	224.0836501	0.573360837
0.52	163.4494288	0.737729729
0.61	133.4007525	0.646615459
0.41	129.4828959	0.387071483
0.22	73.3325107	0.091799792
0.61	122.7611711	0.564217539
0.38	80.49001131	0.164622655
0.17	105.6266792	0.144256437
0.25	196.3768571	0.502746534
0.3	23.18293617	0.017344984
0.5	100.9301238	0.319454837
0.27	212.4142356	0.60449136
0.19	186.1417346	0.387662744
0.48	129.1160106	0.456477426
0.34	256.2971186	0.992435842
0.34	61.44900981	0.095395338
0.12	175.3710599	0.284347896
0.73	132.9624764	0.827128559
0.4	234.0961741	0.997127612
0.56	125.7377457	0.525479445
0.11	236.493519	0.449976595
0.88	94.81436527	0.635509438
0.29	269.0543826	0.940800721
0.49	109.1495751	0.35481669
0.33	207.7247409	0.68494764
0.06	226.9618189	0.357955521
0.14	944.1719912	4.78351064
1.05	156.0188762	1.947354289
0.84	126.024602	0.939950685
0.32	237.663517	0.831923191
0.41	129.0018983	0.384716169
0.58	164.3915729	0.852782358
0.56	323.5324573	2.475696018
0.49	56.20805584	0.119486138
0.14	142.9264715	0.216295608
0.48	95.47798331	0.278261584
0.69	89.68276177	0.39952331
0.45	176.872527	0.711945864
0.45	279.0721166	1.504038382
0.4	336.5665338	1.808591101
0.24	142.4282941	0.288648779
0.2	177.2852379	0.368513433
0.09	103.0255942	0.108073369
0.21	199.6572831	0.461012173
0.81	100.3412405	0.610656909
0.49	255.7613566	1.433828336
0.23	292.7456605	0.914551558
0.47	103.5864248	0.310601304
0.42	259.8481765	1.243498911
0.24	845.5744932	5.357977812
0.2	36.97894207	0.028188739
0.25	200.8517706	0.521671457
0.3	224.2951214	0.717203152
0.6	96.13715589	0.369706904
0.22	187.6607648	0.428635224
0.58	130.9186836	0.587054494
0.41	140.4463192	0.442262205
0.93	57.22098371	0.30432473
0.23	274.5950654	0.823417143
0.32	110.2246425	0.235961835
0.26	187.1588456	0.477768854
0.25	142.7823136	0.298089738
0.65	171.0413027	1.059193671
0.53	270.1805237	1.721189038
0.38	181.8958312	0.62687658
0.6	147.131007	0.742934932
0.34	265.7995626	1.053493167
0.3	111.2540384	0.227120094
0.65	91.22531926	0.377814818
0.57	126.3780936	0.541859229
0.55	223.6394279	1.321040749
0.49	173.2311091	0.756823017
0.35	174.3733176	0.541615868
0.59	205.2313602	1.254485313
0.2	404.4463345	1.425220901
0.43	186.5465213	0.740053308
1.46	153.0176821	3.57063181
0.43	291.1957969	1.53615712
0.43	441.7919324	3.043191143
0.55	144.1188672	0.642627136
0.14	388.3659297	1.114341646
0.61	236.1126239	1.649308912
0.44	609.4921931	5.285820648
0.43	274.0930202	1.390992383
0.41	133.045048	0.404688372
0.41	83.26513245	0.187638713
0.34	156.8436223	0.443535505
0.32	140.5944034	0.351699923
0.4	173.644364	0.61092458
0.37	289.3215482	1.30822488
0.54	98.25436601	0.335178003
0.5	163.2966502	0.703231116
0.25	38.94669863	0.035404042
0.29	149.2715856	0.357999521
0.21	363.1761704	1.229807624
0.5	297.829193	1.884176836
0.41	141.796488	0.449256337
0.44	201.8782222	0.863199927
0.21	220.0431169	0.540701417
0.45	108.6590204	0.320207747
0.62	254.8446421	1.910250502
1	88.39550366	0.703471343
0.16	259.2565606	0.610401652
0.6	206.7608398	1.29802743
0.28	122.6015377	0.252269146
0.22	270.0621286	0.778674213
0.35	96.02257065	0.203589974
0.64	183.5218265	1.163850703
0.49	172.580583	0.752167643
0.47	150.1196535	0.570774022
0.47	859.4141632	9.9815669
0.44	105.9219421	0.299737855
0.11	692.6759766	2.621777134
0.92	248.8676937	3.329956941
0.12	578.5380475	2.013647173
0.47	244.0710531	1.266581971
0.41	224.2731703	0.95287875
0.27	103.6276001	0.186289632
1.24	119.8395771	1.722933211
0.64	212.6684572	1.4821169
0.91	158.5480389	1.560905314
0.65	332.0230663	3.143443684
0.56	314.5218555	2.363629454
0.48	142.9178882	0.53920505
0.55	184.2121951	0.961123116
0.36	154.5057682	0.455775969
0.59	154.7990416	0.789961331
0.21	177.9662333	0.381767025
1.13	77.37103866	0.704844267
0.43	259.9395488	1.275154307
0.52	246.6533055	1.448675378
0.37	77.90194751	0.152109788
0.39	64.81497868	0.118357387
0.29	731.8719542	4.855494849
0.31	118.3827485	0.258308371
0.83	154.2903535	1.285139709
0.51	194.2360832	0.956701182
0.72	212.7139599	1.751583847
0.99	265.3357383	4.192824998
0.29	465.9254497	2.315255239
0.43	169.4735006	0.632264827
0.44	203.4788714	0.874452748
0.31	117.7489571	0.256044274
0.35	91.41026201	0.187800115
0.3	520.1070132	2.848982074
0.54	110.1118283	0.40404169
0.61	141.2965408	0.710562386
0.83	334.5921819	4.573836622
0.44	246.5431164	1.198033569
0.72	173.9909046	1.259821568
0.59	267.8895503	1.941928979
1.05	114.4924176	1.172271707
0.28	711.1921889	4.508057817
0.2	111.6120122	0.172534615
0.69	70.24845583	0.267660157
1.01	93.51554839	0.785111996
0.4	324.6898185	1.705111108
0.51	215.7231857	1.136334123
0.19	215.4659654	0.492778032
0.52	211.2714753	1.123796088
0.27	835.5995407	5.713286445
1.39	98.56216739	1.568821002
0.27	720.813084	4.483716317
0.56	155.8980238	0.747636739
0.89	605.8389229	13.55745013
0.15	173.5250349	0.306543627
