0.47	263.552656	5.890212298	5.5	2.73	2.156496825
0.41	232.905024	4.431342196	5.5	2.05	2.156496825
0.27	96.3959755	0.866335939	5.5	0.4	2.156496825
1.24	167.4273326	8.012463953	5.5	3.72	2.156496825
0.64	252.6736212	7.025683067	5.6	3.23	2.177223672
0.91	207.4742474	7.399164016	5.6	3.4	2.177223672
0.65	396.2440979	14.90087527	5.6	6.84	2.177223672
0.56	359.4783706	11.2043196	5.6	5.15	2.177223672
0.48	156.1767033	2.555995274	5.6	1.17	2.177223672
0.55	209.4391401	4.556014712	5.6	2.09	2.177223672
0.36	156.5835999	2.202010076	5.7	1	2.198031639
0.59	180.6804187	3.816574217	5.7	1.74	2.198031639
0.21	158.2263915	1.844447477	5.7	0.84	2.198031639
1.13	107.229589	3.405344477	5.7	1.55	2.198031639
0.43	278.4150753	6.27837779	5.8	2.83	2.218923611
0.52	279.091055	7.132729948	5.8	3.21	2.218923611
0.37	80.00257026	0.748931097	5.8	0.34	2.218923611
0.39	67.53807798	0.582747032	5.8	0.26	2.218923611
0.29	709.0782185	24.3606531	5.9	10.88	2.239895281
0.31	117.3196802	1.320457402	6	0.58	2.260960407
0.83	201.6967682	6.569559607	6	2.91	2.260960407
0.51	223.5720966	5.075575301	6.2	2.2	2.303321081
0.72	270.4780893	9.292656768	6.2	4.03	2.303321081
0.99	369.0253045	22.65754846	6.3	9.75	2.324625999
0.29	464.3385419	12.7427945	6.4	5.43	2.346026437
0.43	187.7900261	3.479884474	6.4	1.48	2.346026437
0.44	228.2197106	4.90137161	6.5	2.07	2.367503567
0.31	122.0110206	1.514956875	6.8	0.62	2.432442603
0.35	97.7958696	1.111171403	6.8	0.46	2.432442603
0.3	537.1861703	17.1428076	6.9	6.99	2.452991917
0.54	134.5666073	2.470192966	7	1	2.47259138
0.61	179.782019	4.413527753	7.1	1.77	2.492251258
0.83	466.3975783	28.86117788	7.2	11.49	2.511983035
0.44	286.6905206	7.559662225	7.2	3.01	2.511983035
0.72	234.3726731	8.075388147	7.3	3.19	2.531787104
0.59	342.4557017	12.64387719	7.4	4.96	2.551663863
1.05	171.7328677	7.752463854	7.5	3.01	2.571613715
0.28	750.137688	30.75043108	7.7	11.77	2.611745563
0.2	110.1519478	1.213603475	7.9	0.46	2.652163454
0.69	97.52987759	1.970592993	8.2	0.73	2.713354905
1.01	144.2725055	5.868158639	8.3	2.15	2.733915683
0.4	386.9751454	12.74450337	8.3	4.66	2.733915683
0.51	276.9232731	8.621936639	8.4	3.13	2.754541941
0.19	216.3679685	3.795370197	8.5	1.37	2.775245468
0.52	273.9953334	8.655463318	8.5	3.12	2.775245468
0.27	914.4188169	45.27223373	8.7	16.08	2.814964759
1.39	167.5897735	12.93091195	9	4.5	2.87096488
0.27	823.8819888	40.97895852	9.8	13.56	3.023161824
0.56	225.3204378	7.653383988	10.7	2.39	3.199494991
0.89	1010.03341	144.9046225	11.1	44.32	3.269279958
0.15	204.5752025	4.60552872	14.7	1.19	3.876087764
